Date,Source,Model,Scenario,AGRO_ZONE,Tmean,Tmin,Tmax
2019-08,CMIP6,CanESM5,SSP585,ArL,29.061497655438053,23.665144723758864,34.45785497217576
2019-08,CMIP6,CanESM5,SSP585,MH,22.827447518033757,17.84685834307429,27.80803837968679
2019-08,CMIP6,CanESM5,SSP585,ML,26.179157252064428,21.175011872653133,31.183306372052506
2019-08,CMIP6,CanESM5,SSP585,OVERALL,27.44582160071901,22.21177190231685,32.67987528182659
2019-09,CMIP6,CanESM5,SSP585,ArL,28.969618208182013,22.643502161352405,35.295734870915
2019-09,CMIP6,CanESM5,SSP585,MH,22.457351033870424,16.02901218593107,28.88569026214264
2019-09,CMIP6,CanESM5,SSP585,ML,27.481450609049737,21.277129752449635,33.685776784491445
2019-09,CMIP6,CanESM5,SSP585,OVERALL,27.707226478886675,21.4014602088082,34.01299486274241
2019-10,CMIP6,CanESM5,SSP585,ArL,29.604649163919017,23.292160952829946,35.91713132007073
2019-10,CMIP6,CanESM5,SSP585,MH,22.234557706946088,15.540721402805206,28.928388620282043
2019-10,CMIP6,CanESM5,SSP585,ML,29.762723324471292,22.802914899069545,36.72253370264138
2019-10,CMIP6,CanESM5,SSP585,OVERALL,28.689733782788156,22.147573245886317,35.23189061960295
2019-11,CMIP6,CanESM5,SSP585,ArL,27.945646153938515,21.45509311183739,34.43619915266618
2019-11,CMIP6,CanESM5,SSP585,MH,21.295420572409583,14.505279712992252,28.085555718565878
2019-11,CMIP6,CanESM5,SSP585,ML,28.83614637487733,21.655740037671514,36.01655408526271
2019-11,CMIP6,CanESM5,SSP585,OVERALL,27.32804089510717,20.6070964218041,34.04898520561162
2019-12,CMIP6,CanESM5,SSP585,ArL,25.705622580540748,19.108496432496874,32.302751545691926
2019-12,CMIP6,CanESM5,SSP585,MH,19.77952618098979,12.707738956853476,26.851315513493052
2019-12,CMIP6,CanESM5,SSP585,ML,26.709121978291673,19.378029149391978,34.040208766092974
2019-12,CMIP6,CanESM5,SSP585,OVERALL,25.21159506524619,18.349967007882892,32.073223496395094
2020-01,CMIP6,CanESM5,SSP585,ArL,24.38662480435094,17.400022517774126,31.37322650972317
2020-01,CMIP6,CanESM5,SSP585,MH,19.219057571878306,11.58209289534247,26.85602778804496
2020-01,CMIP6,CanESM5,SSP585,ML,25.848541286515896,17.745034105678496,33.95205285885286
2020-01,CMIP6,CanESM5,SSP585,OVERALL,24.11993302006332,16.73850874687555,31.501358817046167
2020-02,CMIP6,CanESM5,SSP585,ArL,26.26513870872512,19.3283676433726,33.20190391648965
2020-02,CMIP6,CanESM5,SSP585,MH,21.282593276138353,14.047971150727198,28.517214219210395
2020-02,CMIP6,CanESM5,SSP585,ML,28.02329486320281,20.144640841320392,35.901954395636956
2020-02,CMIP6,CanESM5,SSP585,OVERALL,26.103107371123535,18.86519621708731,33.34101635928692
2020-03,CMIP6,CanESM5,SSP585,ArL,26.142529606561634,18.96997394008758,33.31508206990445
2020-03,CMIP6,CanESM5,SSP585,MH,20.861085487516643,13.357728363756461,28.364445174389594
2020-03,CMIP6,CanESM5,SSP585,ML,28.05821804718176,20.072991399437626,36.04344761070326
2020-03,CMIP6,CanESM5,SSP585,OVERALL,25.988565438564613,18.548386289024194,33.428743827509884
2020-04,CMIP6,CanESM5,SSP585,ArL,29.029876862092763,21.190777743601426,36.86897446901843
2020-04,CMIP6,CanESM5,SSP585,MH,22.802864430649013,15.001109859246439,30.60461787758921
2020-04,CMIP6,CanESM5,SSP585,ML,30.70311765259772,22.165557344156625,39.240676315898384
2020-04,CMIP6,CanESM5,SSP585,OVERALL,28.685277312523954,20.657046999008298,36.713505879536015
2020-05,CMIP6,CanESM5,SSP585,ArL,31.244757555451443,24.126481203357915,38.3630328795936
2020-05,CMIP6,CanESM5,SSP585,MH,24.49074078655219,17.32852791140509,31.652949519378353
2020-05,CMIP6,CanESM5,SSP585,ML,31.728056849276978,24.23844369089981,39.217671171290085
2020-05,CMIP6,CanESM5,SSP585,OVERALL,30.49867810203423,23.272642620239093,37.724712609642424
2020-06,CMIP6,CanESM5,SSP585,ArL,31.051273156405177,23.272487266501507,38.83005873618851
2020-06,CMIP6,CanESM5,SSP585,MH,24.041528981760983,16.612101034135005,31.470952076008917
2020-06,CMIP6,CanESM5,SSP585,ML,30.527782057322604,22.391328357727204,38.664236452424525
2020-06,CMIP6,CanESM5,SSP585,OVERALL,29.992780802770085,22.160375553546597,37.82518546331376
2020-07,CMIP6,CanESM5,SSP585,ArL,30.006602661063432,23.31940571805035,36.693800573473716
2020-07,CMIP6,CanESM5,SSP585,MH,22.931465678497975,16.87477575905182,28.988154820742206
2020-07,CMIP6,CanESM5,SSP585,ML,28.058041014020016,21.431278636143823,34.68480547841579
2020-07,CMIP6,CanESM5,SSP585,OVERALL,28.543413236597896,21.954650979971667,35.13217624860971
2020-08,CMIP6,CanESM5,SSP585,ArL,28.833503913120378,23.637760911847213,34.02924758451376
2020-08,CMIP6,CanESM5,SSP585,MH,22.53388822685251,17.768114607652613,27.299664450505695
2020-08,CMIP6,CanESM5,SSP585,ML,25.888817739660873,21.176557194533554,30.601078414081083
2020-08,CMIP6,CanESM5,SSP585,OVERALL,27.192665409545295,22.185765062399255,32.19956631150906
2020-09,CMIP6,CanESM5,SSP585,ArL,29.271050520089634,22.59928171570971,35.94281921820456
2020-09,CMIP6,CanESM5,SSP585,MH,22.525887015608095,15.764367667513168,29.28740253557008
2020-09,CMIP6,CanESM5,SSP585,ML,27.817159817948518,21.193676797937897,34.440644376098575
2020-09,CMIP6,CanESM5,SSP585,OVERALL,27.988115064647715,21.318582671671148,34.65764706820996
2020-10,CMIP6,CanESM5,SSP585,ArL,28.326487162439864,21.447414451542755,35.20556088827633
2020-10,CMIP6,CanESM5,SSP585,MH,21.330231108106105,14.394873936523197,28.265594158312165
2020-10,CMIP6,CanESM5,SSP585,ML,28.57385606117892,21.238097921612514,35.90961516821274
2020-10,CMIP6,CanESM5,SSP585,OVERALL,27.484375730119282,20.47160277309662,34.49715049225304
2020-11,CMIP6,CanESM5,SSP585,ArL,27.29282602437049,20.945619134431286,33.640031975273935
2020-11,CMIP6,CanESM5,SSP585,MH,20.73219316100664,14.07705516334605,27.387330720457626
2020-11,CMIP6,CanESM5,SSP585,ML,28.181329934208673,21.017800990258653,35.344856595470596
2020-11,CMIP6,CanESM5,SSP585,OVERALL,26.68576794458604,20.071667857901097,33.29986665073865
2020-12,CMIP6,CanESM5,SSP585,ArL,25.44727676894737,18.95300774110728,31.941545868353664
2020-12,CMIP6,CanESM5,SSP585,MH,19.80130695931089,12.840782153538619,26.76182623372046
2020-12,CMIP6,CanESM5,SSP585,ML,26.732432405682204,19.083992698786492,34.38086656190082
2020-12,CMIP6,CanESM5,SSP585,OVERALL,25.068688318858865,18.19213588293931,31.945238833754694
2015-01,CMIP6,EC-Earth3,SSP245,ArL,24.08534245190126,17.385480991556566,30.78520086525924
2015-01,CMIP6,EC-Earth3,SSP245,MH,18.927182427682553,11.510148858313531,26.344213632373314
2015-01,CMIP6,EC-Earth3,SSP245,ML,25.63628935942781,17.5679951257476,33.70458203267671
2015-01,CMIP6,EC-Earth3,SSP245,OVERALL,23.84257516388849,16.668081131320097,31.017066886018874
2015-02,CMIP6,EC-Earth3,SSP245,ArL,24.77696740398224,17.240358897215152,32.313577305206614
2015-02,CMIP6,EC-Earth3,SSP245,MH,19.724101132889256,11.641248124132202,27.80695524130436
2015-02,CMIP6,EC-Earth3,SSP245,ML,26.360499629598213,17.45000039679542,35.27099532245112
2015-02,CMIP6,EC-Earth3,SSP245,OVERALL,24.558315473239425,16.56852782416485,32.54810287616247
2015-03,CMIP6,EC-Earth3,SSP245,ArL,26.631925604789366,19.53191759717813,33.73193148926892
2015-03,CMIP6,EC-Earth3,SSP245,MH,20.9446720922197,13.40865386739654,28.480682164690645
2015-03,CMIP6,EC-Earth3,SSP245,ML,27.99274620128603,20.21255077643498,35.77293885302774
2015-03,CMIP6,EC-Earth3,SSP245,OVERALL,26.271345219428195,18.926915690173658,33.615771669835226
2015-04,CMIP6,EC-Earth3,SSP245,ArL,27.928997843505464,20.34381508537151,35.51418237778326
2015-04,CMIP6,EC-Earth3,SSP245,MH,21.675819546211994,14.332785853548987,29.018844226639786
2015-04,CMIP6,EC-Earth3,SSP245,ML,29.120394846189644,20.64967529207709,37.591109933010266
2015-04,CMIP6,EC-Earth3,SSP245,OVERALL,27.446152346302714,19.64343587915092,35.24886781321978
2015-05,CMIP6,EC-Earth3,SSP245,ArL,30.822608404717982,23.923129806822182,37.722086399722485
2015-05,CMIP6,EC-Earth3,SSP245,MH,23.37781076568217,16.55361750625204,30.202007828440937
2015-05,CMIP6,EC-Earth3,SSP245,ML,31.609170351662392,24.49162789812223,38.72670869903902
2015-05,CMIP6,EC-Earth3,SSP245,OVERALL,30.073617862377148,23.123025738008636,37.024208957858406
2015-06,CMIP6,EC-Earth3,SSP245,ArL,30.759120903427203,23.716593806021194,37.80165083528991
2015-06,CMIP6,EC-Earth3,SSP245,MH,23.728531208725645,16.660485046105627,30.79658634224034
2015-06,CMIP6,EC-Earth3,SSP245,ML,30.593028755271607,23.841381795812147,37.344676927409125
2015-06,CMIP6,EC-Earth3,SSP245,OVERALL,29.797242112972118,22.832949343831455,36.761538177156865
2015-07,CMIP6,EC-Earth3,SSP245,ArL,29.918860410220805,24.02897365715372,35.80874756232387
2015-07,CMIP6,EC-Earth3,SSP245,MH,22.916014961897947,17.321643828725623,28.510381514539713
2015-07,CMIP6,EC-Earth3,SSP245,ML,27.431066230233377,21.597662603184656,33.26446576895205
2015-07,CMIP6,EC-Earth3,SSP245,OVERALL,28.311644702415187,22.475775230097774,34.147512841086325
2015-08,CMIP6,EC-Earth3,SSP245,ArL,29.188881377132883,23.165087444745687,35.21267683626647
2015-08,CMIP6,EC-Earth3,SSP245,MH,22.86565245011094,16.989206722221304,28.74210642957006
2015-08,CMIP6,EC-Earth3,SSP245,ML,26.623482302212242,20.939589319445112,32.307377670210094
2015-08,CMIP6,EC-Earth3,SSP245,OVERALL,27.65152068654197,21.74266774368681,33.5603762680372
2015-09,CMIP6,EC-Earth3,SSP245,ArL,28.896716938376652,22.50677610509027,35.286656067085396
2015-09,CMIP6,EC-Earth3,SSP245,MH,21.54940375713308,15.22444463960851,27.87436023713195
2015-09,CMIP6,EC-Earth3,SSP245,ML,26.87115016627959,20.69494216952385,33.04735556380258
2015-09,CMIP6,EC-Earth3,SSP245,OVERALL,27.37552066463058,21.0562875051554,33.69475167516397
2015-10,CMIP6,EC-Earth3,SSP245,ArL,28.276800591759965,22.626572732236884,33.927027280199205
2015-10,CMIP6,EC-Earth3,SSP245,MH,21.15916477845184,15.11076076593353,27.207563937592116
2015-10,CMIP6,EC-Earth3,SSP245,ML,27.51839952712693,21.131213945119924,33.90558454737863
2015-10,CMIP6,EC-Earth3,SSP245,OVERALL,27.134859340481526,21.228196069021312,33.04152105949408
2015-11,CMIP6,EC-Earth3,SSP245,ArL,27.64004836827942,20.951237127359402,34.32886112076511
2015-11,CMIP6,EC-Earth3,SSP245,MH,20.360814574765392,13.171325566186677,27.55031209122488
2015-11,CMIP6,EC-Earth3,SSP245,ML,28.125486101104563,20.868393708947316,35.382577392043146
2015-11,CMIP6,EC-Earth3,SSP245,OVERALL,26.824030056761686,19.911657328294737,33.736404495265326
2015-12,CMIP6,EC-Earth3,SSP245,ArL,25.172128211320164,19.1585887793996,31.185668428300676
2015-12,CMIP6,EC-Earth3,SSP245,MH,18.650571967708636,12.167529339869173,25.13362167304659
2015-12,CMIP6,EC-Earth3,SSP245,ML,26.42722271848894,19.60354439935345,33.250902553471995
2015-12,CMIP6,EC-Earth3,SSP245,OVERALL,24.671120485180133,18.36988420652508,30.972358574155862
2016-01,CMIP6,EC-Earth3,SSP245,ArL,24.07248785030851,17.730885824146043,30.414086807797503
2016-01,CMIP6,EC-Earth3,SSP245,MH,19.386658556536933,12.243716701031143,26.52959739418415
2016-01,CMIP6,EC-Earth3,SSP245,ML,26.066922850849192,18.554189896287514,33.57965717859041
2016-01,CMIP6,EC-Earth3,SSP245,OVERALL,24.014586048640705,17.24254939299717,30.78662091610415
2016-02,CMIP6,EC-Earth3,SSP245,ArL,25.21309446429178,17.717633800062032,32.70855238514912
2016-02,CMIP6,EC-Earth3,SSP245,MH,20.411524198165754,12.142759037767144,28.68028615053935
2016-02,CMIP6,EC-Earth3,SSP245,ML,26.581956059502573,18.038064483798646,35.125843542418075
2016-02,CMIP6,EC-Earth3,SSP245,OVERALL,24.96386508752807,17.074450638531133,32.85327652540175
2016-03,CMIP6,EC-Earth3,SSP245,ArL,26.097876170008206,18.482155248697296,33.71359468409121
2016-03,CMIP6,EC-Earth3,SSP245,MH,21.37209316389055,13.102565816436437,29.641614831156048
2016-03,CMIP6,EC-Earth3,SSP245,ML,28.463510129606778,19.799273565722896,37.127755075236
2016-03,CMIP6,EC-Earth3,SSP245,OVERALL,26.13875633570558,18.1455214818536,34.13199128593429
2016-04,CMIP6,EC-Earth3,SSP245,ArL,30.1962451980357,22.088871556510316,38.303616831369084
2016-04,CMIP6,EC-Earth3,SSP245,MH,23.959320447038632,15.700049907939627,32.21857854263859
2016-04,CMIP6,EC-Earth3,SSP245,ML,31.189929038717267,22.19004517047403,40.18980794478892
2016-04,CMIP6,EC-Earth3,SSP245,OVERALL,29.659735042562936,21.281980749086653,38.03748487405464
2016-05,CMIP6,EC-Earth3,SSP245,ArL,30.284543893715444,23.475769191739793,37.0933153860538
2016-05,CMIP6,EC-Earth3,SSP245,MH,23.239911826275094,15.946404921811524,30.533423369145932
2016-05,CMIP6,EC-Earth3,SSP245,ML,30.822371774454755,23.843035741545517,37.801710272845455
2016-05,CMIP6,EC-Earth3,SSP245,OVERALL,29.51880483422196,22.600552447349347,36.437056463104206
2016-06,CMIP6,EC-Earth3,SSP245,ArL,31.341906817221,24.058771383037232,38.625044771403765
2016-06,CMIP6,EC-Earth3,SSP245,MH,24.970010983682368,17.42083631756831,32.51918895703869
2016-06,CMIP6,EC-Earth3,SSP245,ML,30.468355112793343,23.598423598786198,37.338282926349095
2016-06,CMIP6,EC-Earth3,SSP245,OVERALL,30.264081361196947,23.06322094209778,37.464942497912446
2016-07,CMIP6,EC-Earth3,SSP245,ArL,29.60463531476793,23.46828734510119,35.74098517334958
2016-07,CMIP6,EC-Earth3,SSP245,MH,22.938095359833277,17.60400347465491,28.272190899514364
2016-07,CMIP6,EC-Earth3,SSP245,ML,27.423070392929116,21.916555485192507,32.92958622800775
2016-07,CMIP6,EC-Earth3,SSP245,OVERALL,28.12305792003985,22.266732534120127,33.97938493655056
2016-08,CMIP6,EC-Earth3,SSP245,ArL,29.276415188059094,23.297536134530112,35.255298101827485
2016-08,CMIP6,EC-Earth3,SSP245,MH,22.71382785446761,17.375172156843213,28.052483874548127
2016-08,CMIP6,EC-Earth3,SSP245,ML,26.353643861245402,20.889658455469057,31.817637087011814
2016-08,CMIP6,EC-Earth3,SSP245,OVERALL,27.605298680923816,21.854277256333685,33.35632449195998
2016-09,CMIP6,EC-Earth3,SSP245,ArL,28.392703475648556,22.611862843195254,34.17354820689538
2016-09,CMIP6,EC-Earth3,SSP245,MH,22.49201516621938,16.313044428302188,28.670990096066156
2016-09,CMIP6,EC-Earth3,SSP245,ML,26.498788516794903,20.94700263436476,32.050577056416664
2016-09,CMIP6,EC-Earth3,SSP245,OVERALL,27.091530377045185,21.324033963928578,32.859030666071334
2016-10,CMIP6,EC-Earth3,SSP245,ArL,28.578613319418672,22.09103497781154,35.066189581267615
2016-10,CMIP6,EC-Earth3,SSP245,MH,21.520202759086743,14.816144124591517,28.224263692115358
2016-10,CMIP6,EC-Earth3,SSP245,ML,28.480007330460506,21.750192726642414,35.20981847457944
2016-10,CMIP6,EC-Earth3,SSP245,OVERALL,27.631137592111227,21.047537326780223,34.214736027585744
2016-11,CMIP6,EC-Earth3,SSP245,ArL,27.818747536386546,21.31912336322382,34.31837054930879
2016-11,CMIP6,EC-Earth3,SSP245,MH,20.699896088101262,13.6913528281155,27.70844298605352
2016-11,CMIP6,EC-Earth3,SSP245,ML,28.727894185458442,21.336799972679103,36.11899297253074
2016-11,CMIP6,EC-Earth3,SSP245,OVERALL,27.146403298161502,20.332798826739293,33.96000852236453
2016-12,CMIP6,EC-Earth3,SSP245,ArL,25.66015246262804,18.81585681561792,32.504445255663406
2016-12,CMIP6,EC-Earth3,SSP245,MH,19.73946597694352,12.148860056424223,27.33007189746282
2016-12,CMIP6,EC-Earth3,SSP245,ML,26.980840092527362,18.69722303414191,35.26445678086768
2016-12,CMIP6,EC-Earth3,SSP245,OVERALL,25.25476100214436,17.910794069727146,32.598726185453216
2017-01,CMIP6,EC-Earth3,SSP245,ArL,24.534801215539968,17.580902254886443,31.48870093306066
2017-01,CMIP6,EC-Earth3,SSP245,MH,19.683320892590327,12.107394158656113,27.25924763479264
2017-01,CMIP6,EC-Earth3,SSP245,ML,25.5406443359732,17.034968097650566,34.046316526091154
2017-01,CMIP6,EC-Earth3,SSP245,OVERALL,24.17890913062393,16.710802182568457,31.647015685357953
2017-02,CMIP6,EC-Earth3,SSP245,ArL,25.329845481816182,17.929535858952395,32.730153859861204
2017-02,CMIP6,EC-Earth3,SSP245,MH,20.302116183619706,12.331254592105926,28.27298562983389
2017-02,CMIP6,EC-Earth3,SSP245,ML,26.92328378414048,18.514136642779313,35.332431300005155
2017-02,CMIP6,EC-Earth3,SSP245,OVERALL,25.116673102725642,17.362007157523415,32.87133935138448
2017-03,CMIP6,EC-Earth3,SSP245,ArL,27.591493042929073,19.153783486145628,36.02920517609701
2017-03,CMIP6,EC-Earth3,SSP245,MH,22.172574769472007,13.338109959654318,31.007043490103698
2017-03,CMIP6,EC-Earth3,SSP245,ML,28.994587603862342,19.257939608276484,38.73123479694066
2017-03,CMIP6,EC-Earth3,SSP245,OVERALL,27.274694638237637,18.423432187815937,36.12595898363527
2017-04,CMIP6,EC-Earth3,SSP245,ArL,29.876326134504428,22.60170341738931,37.15095260993131
2017-04,CMIP6,EC-Earth3,SSP245,MH,24.056065130117524,16.60068615355555,31.51144518980134
2017-04,CMIP6,EC-Earth3,SSP245,ML,32.11895483558941,24.635104519472783,39.60280617713234
2017-04,CMIP6,EC-Earth3,SSP245,OVERALL,29.741475393569488,22.38573476596678,37.09721862334529
2017-05,CMIP6,EC-Earth3,SSP245,ArL,31.14161961584216,23.790517588187676,38.49271920807598
2017-05,CMIP6,EC-Earth3,SSP245,MH,24.430610979607838,17.107744503098782,31.75347524853267
2017-05,CMIP6,EC-Earth3,SSP245,ML,32.344326699746645,24.766085590281765,39.92256190632279
2017-05,CMIP6,EC-Earth3,SSP245,OVERALL,30.6024666556648,23.19326448372179,38.0116654544204
2017-06,CMIP6,EC-Earth3,SSP245,ArL,31.73787913579981,24.70249129312159,38.77326586811704
2017-06,CMIP6,EC-Earth3,SSP245,MH,25.07026935537088,18.06156225460265,32.078979184614006
2017-06,CMIP6,EC-Earth3,SSP245,ML,30.788415759179284,23.803216735527776,37.77361298610559
2017-06,CMIP6,EC-Earth3,SSP245,OVERALL,30.603770638749513,23.58606194404664,37.6214784217801
2017-07,CMIP6,EC-Earth3,SSP245,ArL,30.235499955307994,24.332599409145704,36.138399228458724
2017-07,CMIP6,EC-Earth3,SSP245,MH,23.281799761230364,18.07711217193482,28.48648802851058
2017-07,CMIP6,EC-Earth3,SSP245,ML,28.00108028214027,22.2345220639638,33.767639655035914
2017-07,CMIP6,EC-Earth3,SSP245,OVERALL,28.706799955618788,22.931183772479482,34.482415896513736
2017-08,CMIP6,EC-Earth3,SSP245,ArL,28.984121689354605,23.548310860725486,34.419929546900555
2017-08,CMIP6,EC-Earth3,SSP245,MH,21.922641840345428,17.369870878977714,26.475422359643318
2017-08,CMIP6,EC-Earth3,SSP245,ML,26.380889388781743,21.394686811626897,31.36709770386548
2017-08,CMIP6,EC-Earth3,SSP245,OVERALL,27.338565949622048,22.143946445578422,32.533186481250546
2017-09,CMIP6,EC-Earth3,SSP245,ArL,29.185895735679416,22.365137352002787,36.00665342104308
2017-09,CMIP6,EC-Earth3,SSP245,MH,21.96121314872222,15.509003353609845,28.413424547847097
2017-09,CMIP6,EC-Earth3,SSP245,ML,27.67951306607101,21.166650836462548,34.192374916717576
2017-09,CMIP6,EC-Earth3,SSP245,OVERALL,27.82356068880417,21.13614387889904,34.51097716660012
2017-10,CMIP6,EC-Earth3,SSP245,ArL,29.16881177771019,22.173589736999222,36.164033373843026
2017-10,CMIP6,EC-Earth3,SSP245,MH,21.552340588276415,14.564670963127186,28.54000754282749
2017-10,CMIP6,EC-Earth3,SSP245,ML,29.682681508478787,22.414094123255197,36.951276909860965
2017-10,CMIP6,EC-Earth3,SSP245,OVERALL,28.320774144270054,21.24932422631431,35.392225786588796
2017-11,CMIP6,EC-Earth3,SSP245,ArL,27.73991537956166,20.729114748470636,34.750715251616846
2017-11,CMIP6,EC-Earth3,SSP245,MH,20.50069343610305,13.189174670082764,27.812209729959733
2017-11,CMIP6,EC-Earth3,SSP245,ML,28.41827253476822,20.90370660841773,35.93283600901237
2017-11,CMIP6,EC-Earth3,SSP245,OVERALL,26.98721698280409,19.797400850743422,34.17703185024505
2017-12,CMIP6,EC-Earth3,SSP245,ArL,25.15041334532825,18.794462540340824,31.506362820918625
2017-12,CMIP6,EC-Earth3,SSP245,MH,19.65468485420621,12.682235637572841,26.627134136984413
2017-12,CMIP6,EC-Earth3,SSP245,ML,25.974494496046685,18.235738660925254,33.713252546980605
2017-12,CMIP6,EC-Earth3,SSP245,OVERALL,24.662113956283438,17.841378472908755,31.48284905284861
2018-01,CMIP6,EC-Earth3,SSP245,ArL,24.88487273927034,17.346968859769614,32.422776636120425
2018-01,CMIP6,EC-Earth3,SSP245,MH,19.675497362937325,11.005692630458828,28.34529995397644
2018-01,CMIP6,EC-Earth3,SSP245,ML,25.729659813490137,16.424602054347975,35.034720938705576
2018-01,CMIP6,EC-Earth3,SSP245,OVERALL,24.43847688497153,16.261727812803862,32.61522646116376
2018-02,CMIP6,EC-Earth3,SSP245,ArL,25.154293367386966,17.46688271891741,32.84170566187997
2018-02,CMIP6,EC-Earth3,SSP245,MH,19.925681510187392,11.612991310683949,28.238372553037618
2018-02,CMIP6,EC-Earth3,SSP245,ML,26.610446641809165,17.785902425962465,35.43499571282646
2018-02,CMIP6,EC-Earth3,SSP245,OVERALL,24.8774881445617,16.792661108275535,32.9623177035753
2018-03,CMIP6,EC-Earth3,SSP245,ArL,26.989596168123374,19.914554441103963,34.064636901890175
2018-03,CMIP6,EC-Earth3,SSP245,MH,21.25792317520926,14.16514686867658,28.35069487640706
2018-03,CMIP6,EC-Earth3,SSP245,ML,28.140203108414877,20.33367645285967,35.946722715278916
2018-03,CMIP6,EC-Earth3,SSP245,OVERALL,26.560952443610965,19.279592529797025,33.84230925383201
2018-04,CMIP6,EC-Earth3,SSP245,ArL,29.99137206692939,23.33958973019827,36.643150402457294
2018-04,CMIP6,EC-Earth3,SSP245,MH,23.891416032822683,17.119530580283467,30.66329888090862
2018-04,CMIP6,EC-Earth3,SSP245,ML,30.68225984872914,23.32713008236941,38.03739289199465
2018-04,CMIP6,EC-Earth3,SSP245,OVERALL,29.387869855542792,22.525500817004257,36.250237141065796
2018-05,CMIP6,EC-Earth3,SSP245,ArL,28.630124519005506,23.846354090618515,33.41389239703208
2018-05,CMIP6,EC-Earth3,SSP245,MH,22.350309012182322,16.91053065297665,27.790091025890707
2018-05,CMIP6,EC-Earth3,SSP245,ML,28.078485566634548,22.96833079235673,33.188639195109936
2018-05,CMIP6,EC-Earth3,SSP245,OVERALL,27.652675307753498,22.694445303789657,32.61090383611064
2018-06,CMIP6,EC-Earth3,SSP245,ArL,29.914818830636523,23.35401096224718,36.47562839926612
2018-06,CMIP6,EC-Earth3,SSP245,MH,23.347821734481915,16.487253779119637,30.208391186371326
2018-06,CMIP6,EC-Earth3,SSP245,ML,28.01356735285224,21.833067920314235,34.194071765395336
2018-06,CMIP6,EC-Earth3,SSP245,OVERALL,28.524791013718332,22.03377954359959,35.015804950561765
2018-07,CMIP6,EC-Earth3,SSP245,ArL,30.103410287307327,23.706083599392038,36.50073400197077
2018-07,CMIP6,EC-Earth3,SSP245,MH,22.88508109291925,16.770351196388308,28.999806293166156
2018-07,CMIP6,EC-Earth3,SSP245,ML,28.01733236598484,21.982042369187734,34.05261470329337
2018-07,CMIP6,EC-Earth3,SSP245,OVERALL,28.583626553531243,22.32419415516594,34.8430541708267
2018-08,CMIP6,EC-Earth3,SSP245,ArL,28.330164955664003,23.34644176793277,33.31388864435889
2018-08,CMIP6,EC-Earth3,SSP245,MH,21.986221902992526,17.150991466587357,26.821448039982737
2018-08,CMIP6,EC-Earth3,SSP245,ML,25.824196783585514,21.157459338726678,30.490937032762314
2018-08,CMIP6,EC-Earth3,SSP245,OVERALL,26.806200110948982,21.931007401664047,31.681393227881667
2018-09,CMIP6,EC-Earth3,SSP245,ArL,28.655893549395945,23.153721646411384,34.15806734563276
2018-09,CMIP6,EC-Earth3,SSP245,MH,22.194190855395753,16.46408052777769,27.924299711290995
2018-09,CMIP6,EC-Earth3,SSP245,ML,26.864466638335212,21.235432058463946,32.493499706817275
2018-09,CMIP6,EC-Earth3,SSP245,OVERALL,27.315879022891988,21.751799481653396,32.87995911113394
2018-10,CMIP6,EC-Earth3,SSP245,ArL,27.023669623135863,22.017951645669527,32.029385163012805
2018-10,CMIP6,EC-Earth3,SSP245,MH,20.52765790329044,15.000086664630313,26.05522420589146
2018-10,CMIP6,EC-Earth3,SSP245,ML,26.135238431229777,20.387456816178005,31.883023015559402
2018-10,CMIP6,EC-Earth3,SSP245,OVERALL,25.929265117808097,20.65108738043239,31.207441684336114
2018-11,CMIP6,EC-Earth3,SSP245,ArL,26.3809530087938,21.024908085530853,31.73699942193565
2018-11,CMIP6,EC-Earth3,SSP245,MH,19.48910733132274,13.88947629388581,25.088738071107855
2018-11,CMIP6,EC-Earth3,SSP245,ML,25.475048921750908,19.5328783814101,31.417217687658383
2018-11,CMIP6,EC-Earth3,SSP245,OVERALL,25.229323122565706,19.679069138224474,30.77957750022843
2018-12,CMIP6,EC-Earth3,SSP245,ArL,25.53370515911198,18.634258234697445,32.43315793677717
2018-12,CMIP6,EC-Earth3,SSP245,MH,18.739994590013104,11.167154736804392,26.312840330113083
2018-12,CMIP6,EC-Earth3,SSP245,ML,25.981165313163444,18.13157034317365,33.830759387019796
2018-12,CMIP6,EC-Earth3,SSP245,OVERALL,24.77025821043716,17.5160201481969,32.02449998448597
2019-01,CMIP6,EC-Earth3,SSP245,ArL,25.796847595770053,19.34665194061958,32.24704230321003
2019-01,CMIP6,EC-Earth3,SSP245,MH,20.41477070293982,13.092411846779989,27.737116950238473
2019-01,CMIP6,EC-Earth3,SSP245,ML,27.213082714094767,19.574598857692976,34.851563356008064
2019-01,CMIP6,EC-Earth3,SSP245,OVERALL,25.488144704415657,18.594317617054998,32.38196850584899
2019-02,CMIP6,EC-Earth3,SSP245,ArL,26.12428557941901,19.384905893955825,32.86366606512283
2019-02,CMIP6,EC-Earth3,SSP245,MH,21.49891399919941,14.038232000201639,28.95959321184556
2019-02,CMIP6,EC-Earth3,SSP245,ML,27.899881469637418,19.70143783491317,36.09832489035966
2019-02,CMIP6,EC-Earth3,SSP245,OVERALL,26.012745128356823,18.773022967306375,33.25246711488717
2019-03,CMIP6,EC-Earth3,SSP245,ArL,26.659409698347552,19.789296095665392,33.52952766657012
2019-03,CMIP6,EC-Earth3,SSP245,MH,22.00190062087524,14.984537044949947,29.019256813382135
2019-03,CMIP6,EC-Earth3,SSP245,ML,28.534849678747342,20.972368742759617,36.0973278237922
