Date,Source,Model,Scenario,AGRO_ZONE,Tmean,Tmin,Tmax
2017-04,ERA5,ERA5,OBSERVED,OVERALL,28.59316844886551,18.674690953043267,38.602331605385935
2017-05,ERA5,ERA5,OBSERVED,ArL,29.348576017115995,19.55534313054336,39.06278016898138
2017-05,ERA5,ERA5,OBSERVED,MH,21.192618957424855,12.86428461549152,30.0262043834403
2017-05,ERA5,ERA5,OBSERVED,ML,28.078898439044472,18.67073635889183,39.4533325522923
2017-05,ERA5,ERA5,OBSERVED,OVERALL,27.856253756791197,18.38564831207264,37.908334905428674
2017-06,ERA5,ERA5,OBSERVED,ArL,31.094784999304196,22.680225405124045,39.06078804898997
2017-06,ERA5,ERA5,OBSERVED,MH,22.588180159512422,14.42994505241561,30.887421450958495
2017-06,ERA5,ERA5,OBSERVED,ML,27.947484174413123,19.9608227571111,36.66240517401505
2017-06,ERA5,ERA5,OBSERVED,OVERALL,29.028557632841036,20.77676674534708,37.250701086673374
2017-07,ERA5,ERA5,OBSERVED,ArL,29.365852687393524,22.606873757764948,37.56351655937238
2017-07,ERA5,ERA5,OBSERVED,MH,20.70954032201015,14.728872374062863,28.66116186121677
2017-07,ERA5,ERA5,OBSERVED,ML,25.60378900708181,19.67254228019934,34.68371864915314
2017-07,ERA5,ERA5,OBSERVED,OVERALL,27.10489162054102,20.690883542558293,35.510812211232135
2017-08,ERA5,ERA5,OBSERVED,ArL,27.792478278049018,21.676059368064085,34.893832050209426
2017-08,ERA5,ERA5,OBSERVED,MH,19.812097165362783,14.799100564666812,26.14518224780367
2017-08,ERA5,ERA5,OBSERVED,ML,24.1955038137854,18.982234734231394,31.07361916220453
2017-08,ERA5,ERA5,OBSERVED,OVERALL,25.67472027301243,19.964589425491244,32.61061927370819
2017-09,ERA5,ERA5,OBSERVED,ArL,28.841710022280346,21.10377620035424,37.73336471352199
2017-09,ERA5,ERA5,OBSERVED,MH,20.437990259155654,12.975670402110467,28.590811680811196
2017-09,ERA5,ERA5,OBSERVED,ML,25.474901284798364,18.58740680173785,35.43281397531307
2017-09,ERA5,ERA5,OBSERVED,OVERALL,26.730547249124914,19.27321718005557,35.80787048635513
2017-10,ERA5,ERA5,OBSERVED,ArL,28.29522713974055,19.810719455085653,36.27161469648357
2017-10,ERA5,ERA5,OBSERVED,MH,20.038676285251,12.42625338169401,27.597777572089385
2017-10,ERA5,ERA5,OBSERVED,ML,28.165268187859926,18.9183574609745,36.57062736448918
2017-10,ERA5,ERA5,OBSERVED,OVERALL,27.108746053070067,18.533774559325003,35.145241062550355
2017-11,ERA5,ERA5,OBSERVED,ArL,25.70108330354644,16.619869939986923,34.39245337115875
2017-11,ERA5,ERA5,OBSERVED,MH,18.782021013842535,10.478761593089718,27.076487661849544
2017-11,ERA5,ERA5,OBSERVED,ML,26.927836553857762,16.725773727790866,35.89133510985763
2017-11,ERA5,ERA5,OBSERVED,OVERALL,25.079337105439254,15.802169408560074,33.789237376687005
2017-12,ERA5,ERA5,OBSERVED,ArL,23.25256868691027,13.804452429525835,32.66463151335941
2017-12,ERA5,ERA5,OBSERVED,MH,16.92754512479162,7.904534929927378,26.325199386349894
2017-12,ERA5,ERA5,OBSERVED,ML,25.043048218363502,13.55004488790326,35.00086486211044
2017-12,ERA5,ERA5,OBSERVED,OVERALL,22.87110203923698,12.911678003228943,32.43361068275869
2018-01,ERA5,ERA5,OBSERVED,ArL,21.317888112408667,12.319204530573437,31.91853127289137
2018-01,ERA5,ERA5,OBSERVED,MH,16.805404264261263,7.755054807601119,25.960197260783797
2018-01,ERA5,ERA5,OBSERVED,ML,23.330463188871068,12.608071931818957,34.432379191698
2018-01,ERA5,ERA5,OBSERVED,OVERALL,21.249464757197163,11.760385394983631,31.792514240100996
2018-02,ERA5,ERA5,OBSERVED,ArL,24.923796537863154,13.954649880319367,37.020192675121216
2018-02,ERA5,ERA5,OBSERVED,MH,19.008379253718594,9.217124965493863,29.431690774823068
2018-02,ERA5,ERA5,OBSERVED,ML,26.949134613490116,14.207968400668083,38.04721465174214
2018-02,ERA5,ERA5,OBSERVED,OVERALL,24.66680480438058,13.362460245115006,36.25442678560229
2018-03,ERA5,ERA5,OBSERVED,ArL,26.495822928292828,14.644145833254754,38.082126296228374
2018-03,ERA5,ERA5,OBSERVED,MH,19.895941397727157,9.179504560304473,30.22977472600119
2018-03,ERA5,ERA5,OBSERVED,ML,28.211075982388316,14.402263760472117,39.10779949637812
2018-03,ERA5,ERA5,OBSERVED,OVERALL,26.05546253435897,13.819196202101738,37.274386210512276
2018-04,ERA5,ERA5,OBSERVED,ArL,27.982575515370996,18.529413900021662,36.759801320147275
2018-04,ERA5,ERA5,OBSERVED,MH,20.589475834536387,12.613485166999956,29.1882065357835
2018-04,ERA5,ERA5,OBSERVED,ML,29.448277593003596,18.400316411377784,38.44199016949404
2018-04,ERA5,ERA5,OBSERVED,OVERALL,27.35967438777954,17.669533149760703,36.17268802503825
2018-05,ERA5,ERA5,OBSERVED,ArL,30.502505012782006,20.142091240038084,40.25626585499417
