Date,Period,Model,Scenario,AGRO_ZONE,Tmean,Tmin,Tmax
2028-09,NEAR_TERM_2026_2050,NESM3,SSP245,ML,25.532449463425657,19.26118732505338,31.803703037259208
2028-09,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,25.630063547099926,19.265100061189397,31.995025033843387
2028-10,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,28.236264809700106,20.74633335506058,35.72619733349583
2028-10,NEAR_TERM_2026_2050,NESM3,SSP245,MH,21.183104350902138,13.471107566004646,28.895106038786306
2028-10,NEAR_TERM_2026_2050,NESM3,SSP245,ML,28.053300856150713,20.045810010086655,36.06078681137722
2028-10,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,27.266460295755707,19.603788710698733,34.92913162163725
2028-11,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,26.864627392689183,19.740101820450754,33.989149969989036
2028-11,NEAR_TERM_2026_2050,NESM3,SSP245,MH,20.077722812881017,12.70210872413475,27.45333261048045
2028-11,NEAR_TERM_2026_2050,NESM3,SSP245,ML,26.99716771016427,19.141621348769082,34.85270824892145
2028-11,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,26.01638871515604,18.656632931788444,33.37614067080246
2028-12,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,25.148329338693987,18.405183562451718,31.891474063129447
2028-12,NEAR_TERM_2026_2050,NESM3,SSP245,MH,19.43656325504344,12.141577161666493,26.731549513782504
2028-12,NEAR_TERM_2026_2050,NESM3,SSP245,ML,26.25501833373045,18.621838833660544,33.88819353146831
2028-12,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,24.711404715890023,17.649965510396054,31.772842197021014
2029-01,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,24.229210098552894,16.773880517991063,31.684533494056968
2029-01,NEAR_TERM_2026_2050,NESM3,SSP245,MH,19.401742384214792,11.47872097001948,27.324759813183174
2029-01,NEAR_TERM_2026_2050,NESM3,SSP245,ML,25.95596975991117,17.49882973893184,34.4131027366577
2029-01,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,24.079875095063993,16.28596334122035,31.873780710748502
2029-02,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,24.82115057012182,16.367445894450633,33.27485874386388
2029-02,NEAR_TERM_2026_2050,NESM3,SSP245,MH,19.79907464518585,10.833878334890853,28.764265382777612
2029-02,NEAR_TERM_2026_2050,NESM3,SSP245,ML,26.740634870842673,17.18085901833001,36.30040919859104
2029-02,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,24.700826935460473,15.873836842410297,33.52781788157541
2029-03,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,26.17737093259152,17.523573687511682,34.83116668562378
2029-03,NEAR_TERM_2026_2050,NESM3,SSP245,MH,21.14943927030067,12.506994642135243,29.79188288975721
2029-03,NEAR_TERM_2026_2050,NESM3,SSP245,ML,28.32148482975429,18.965939324367152,37.67702321957465
2029-03,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,26.119746870911577,17.273191144792843,34.96629939185109
2029-04,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,28.854939944043362,21.063300961943927,36.64657750566146
2029-04,NEAR_TERM_2026_2050,NESM3,SSP245,MH,22.772579335119975,15.02875059960305,30.516409219903593
2029-04,NEAR_TERM_2026_2050,NESM3,SSP245,ML,30.48454286228403,22.39600845236603,38.57307927847086
2029-04,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,28.517890322741614,20.651499763663317,36.38428044161241
2029-05,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,27.95076764634282,19.22475787407301,36.676775093794305
2029-05,NEAR_TERM_2026_2050,NESM3,SSP245,MH,21.69472465256762,13.194318589360646,30.195125126535114
2029-05,NEAR_TERM_2026_2050,NESM3,SSP245,ML,28.705033313871056,19.736106111291054,37.67395646378804
2029-05,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,27.347214876372277,18.5838127404523,36.110613959492525
2029-06,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,30.550983948569343,23.18873204442167,37.9132361780181
2029-06,NEAR_TERM_2026_2050,NESM3,SSP245,MH,23.240818473673315,15.96904131678251,30.51260118673117
2029-06,NEAR_TERM_2026_2050,NESM3,SSP245,ML,30.0628078285145,22.967097204527455,37.15851775699503
2029-06,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,29.464156599946733,22.188668831056553,36.73964529092832
2029-07,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,29.256116947523243,22.809630906548012,35.70260261114923
2029-07,NEAR_TERM_2026_2050,NESM3,SSP245,MH,22.35504690132568,16.13232807003366,28.577766137754864
2029-07,NEAR_TERM_2026_2050,NESM3,SSP245,ML,27.124514429442144,21.1141181583558,33.13490659882329
2029-07,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,27.76452193203216,21.469559995547733,34.0594824984034
2029-08,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,28.272247454549476,22.063800090900415,34.480694115548204
2029-08,NEAR_TERM_2026_2050,NESM3,SSP245,MH,21.603842519441322,15.712634998322596,27.49505473684408
2029-08,NEAR_TERM_2026_2050,NESM3,SSP245,ML,26.246079322697923,20.639337742250305,31.852821455984095
2029-08,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,26.840852579967983,20.842209639309974,32.83949572900819
2029-09,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,29.195580358543214,22.142550315228032,36.248609438967215
2029-09,NEAR_TERM_2026_2050,NESM3,SSP245,MH,21.875327762592416,14.786536401889759,28.964124869628538
2029-09,NEAR_TERM_2026_2050,NESM3,SSP245,ML,27.66408752040156,20.603954694704758,34.72422516114355
2029-09,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,27.815685835630305,20.756407734931834,34.87496553826717
2029-10,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,28.980987881936432,21.260327878846862,36.70164538888245
2029-10,NEAR_TERM_2026_2050,NESM3,SSP245,MH,21.91592144962253,13.991938107474294,29.83990309680909
2029-10,NEAR_TERM_2026_2050,NESM3,SSP245,ML,29.427039581811556,21.349857661913944,37.504219415189596
2029-10,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,28.186492863398225,20.340845277473072,36.03213839415362
2029-11,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,27.213194229793945,19.625600901783184,34.80078875491265
2029-11,NEAR_TERM_2026_2050,NESM3,SSP245,MH,20.354582564509773,12.597147619288286,28.112013400482727
2029-11,NEAR_TERM_2026_2050,NESM3,SSP245,ML,28.044282022368947,19.608955952858235,36.479610142732234
2029-11,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,26.552983255799905,18.707702065751462,34.39826529370354
2029-12,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,24.100219647622804,17.8508420396624,30.349595828595813
2029-12,NEAR_TERM_2026_2050,NESM3,SSP245,MH,18.212261709886615,11.517930832467304,24.906588395376346
2029-12,NEAR_TERM_2026_2050,NESM3,SSP245,ML,25.29930071722776,17.95345129064614,32.645146340815344
2029-12,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,23.667545729637503,17.055272780054086,30.27981632840885
2030-01,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,23.35248381683542,15.627297008572977,31.077667725580948
2030-01,NEAR_TERM_2026_2050,NESM3,SSP245,MH,17.93356350361577,9.351995887642687,26.515128630889034
2030-01,NEAR_TERM_2026_2050,NESM3,SSP245,ML,24.498904184880644,15.434524627529528,33.563283907191625
2030-01,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,22.96482254137725,14.756310136507905,31.173333033037206
2030-02,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,25.408753752586463,17.726740074483036,33.09076956466494
2030-02,NEAR_TERM_2026_2050,NESM3,SSP245,MH,20.21703488730509,11.906838679203876,28.527228085815835
2030-02,NEAR_TERM_2026_2050,NESM3,SSP245,ML,27.534703136413462,18.905509709092822,36.163899849556614
2030-02,NEAR_TERM_2026_2050,NESM3,SSP245,OVERALL,25.324940137514798,17.299301261550244,33.350580735237564
2030-03,NEAR_TERM_2026_2050,NESM3,SSP245,ArL,27.957554185790343,19.947517760657977,35.967595802727864
